order_id,order_date,region,category,quantity,unit_price,discount,order_date_display,quantity_before_winsor,unit_price_before_winsor,sales_amount,order_year,order_month,category_name_ko,category_group
ORD-000801,2025-04-16,Seoul,Home,5,273832.0,0.15,2025-04-16,5,273832.0,1163786.0,2025,4,생활용품,내구재
ORD-000802,2025-04-22,Busan,Fashion,8,73530.0,0.0,2025-04-22,8,73530.0,588240.0,2025,4,패션,소비재
ORD-000803,2025-04-09,Busan,Electronics,10,246665.0,0.1,2025-04-09,10,246665.0,2219985.0,2025,4,전자제품,내구재
ORD-000804,2025-02-26,Busan,Home,6,214723.0,0.15,2025-02-26,6,214723.0,1095087.3,2025,2,생활용품,내구재
ORD-000805,2025-04-12,Busan,Fashion,7,166994.0,0.05,2025-04-12,7,166994.0,1110510.1,2025,4,패션,소비재
ORD-000806,2025-04-04,Busan,Food,4,167630.0,0.05,2025-04-04,4,167630.0,636994.0,2025,4,식품,식품
ORD-000807,2025-03-14,Gwangju,Food,5,21326.0,0.05,2025-03-14,5,21326.0,101298.5,2025,3,식품,식품
ORD-000808,2025-01-07,Seoul,Electronics,6,19433.0,0.0,2025-01-07,6,19433.0,116598.0,2025,1,전자제품,내구재
ORD-000809,2025-04-27,Busan,Home,1,122674.0,0.1,2025-04-27,1,122674.0,110406.6,2025,4,생활용품,내구재
ORD-000810,2025-03-27,Daegu,Home,7,9699.0,0.0,2025-03-27,7,9699.0,67893.0,2025,3,생활용품,내구재
ORD-000811,2025-02-04,Seoul,Electronics,3,141845.0,0.0,2025-02-04,3,141845.0,425535.0,2025,2,전자제품,내구재
ORD-000812,2025-02-05,Busan,Beauty,9,273640.0,0.1,2025-02-05,9,273640.0,2216484.0,2025,2,뷰티,소비재
ORD-000813,2025-01-21,Seoul,Food,3,266711.0,0.0,2025-01-21,3,266711.0,800133.0,2025,1,식품,식품
ORD-000814,2025-03-13,Daegu,Fashion,7,213366.0,0.0,2025-03-13,7,213366.0,1493562.0,2025,3,패션,소비재
ORD-000815,2025-01-27,Seoul,Fashion,1,242601.0,0.05,2025-01-27,1,242601.0,230470.95,2025,1,패션,소비재
ORD-000816,2025-03-29,Seoul,Food,4,97821.0,0.0,2025-03-29,4,97821.0,391284.0,2025,3,식품,식품
ORD-000817,2025-03-20,Seoul,Home,9,294176.0,0.15,2025-03-20,9,294176.0,2250446.4,2025,3,생활용품,내구재
ORD-000818,2025-02-22,Gwangju,Electronics,6,148521.0,0.0,2025-02-22,6,148521.0,891126.0,2025,2,전자제품,내구재
ORD-000819,2025-03-11,Seoul,Home,3,298344.0,0.1,2025-03-11,3,298344.0,805528.8,2025,3,생활용품,내구재
ORD-000820,2025-02-06,Incheon,Home,4,35494.0,0.15,2025-02-06,4,35494.0,120679.6,2025,2,생활용품,내구재
ORD-000821,2025-03-28,Daegu,Fashion,4,140918.0,0.0,2025-03-28,4,140918.0,563672.0,2025,3,패션,소비재
ORD-000822,2025-04-16,Gwangju,Home,4,169414.0,0.15,2025-04-16,4,169414.0,576007.6,2025,4,생활용품,내구재
ORD-000823,2025-02-20,Incheon,Home,7,190099.0,0.0,2025-02-20,7,190099.0,1330693.0,2025,2,생활용품,내구재
ORD-000824,2025-03-22,Daegu,Food,6,113626.0,0.1,2025-03-22,6,113626.0,613580.4,2025,3,식품,식품
ORD-000825,2025-04-06,Gwangju,Home,6,267073.0,0.05,2025-04-06,6,267073.0,1522316.1,2025,4,생활용품,내구재
ORD-000826,2025-02-20,Daegu,Food,2,57663.0,0.0,2025-02-20,2,57663.0,115326.0,2025,2,식품,식품
ORD-000827,2025-02-13,Daegu,Fashion,7,98251.0,0.0,2025-02-13,7,98251.0,687757.0,2025,2,패션,소비재
ORD-000828,2025-04-03,Gwangju,Food,8,136095.0,0.0,2025-04-03,8,136095.0,1088760.0,2025,4,식품,식품
ORD-000829,2025-02-12,Busan,Electronics,5,143345.0,0.0,2025-02-12,5,143345.0,716725.0,2025,2,전자제품,내구재
ORD-000830,2025-01-31,Daegu,Beauty,7,159479.0,0.1,2025-01-31,7,159479.0,1004717.7,2025,1,뷰티,소비재
ORD-000831,2025-01-18,Daegu,Food,1,256001.0,0.0,2025-01-18,1,256001.0,256001.0,2025,1,식품,식품
ORD-000832,2025-03-18,Incheon,Fashion,8,37624.0,0.1,2025-03-18,8,37624.0,270892.8,2025,3,패션,소비재
ORD-000833,2025-03-05,Gwangju,Home,10,196032.0,0.05,2025-03-05,10,196032.0,1862304.0,2025,3,생활용품,내구재
ORD-000834,2025-03-20,Busan,Fashion,10,153867.0,0.15,2025-03-20,10,153867.0,1307869.5,2025,3,패션,소비재
ORD-000835,2025-04-23,Unknown,Electronics,7,145179.0,0.1,2025-04-23,7,145179.0,914627.7,2025,4,전자제품,내구재
ORD-000836,2025-04-22,Daegu,Electronics,6,76329.0,0.05,2025-04-22,6,76329.0,435075.3,2025,4,전자제품,내구재
ORD-000837,2025-03-06,Busan,Home,9,66450.0,0.0,2025-03-06,9,66450.0,598050.0,2025,3,생활용품,내구재
ORD-000838,2025-02-05,Seoul,Food,1,111565.0,0.05,2025-02-05,1,111565.0,105986.75,2025,2,식품,식품
ORD-000839,2025-01-24,Seoul,Food,6,144176.0,0.0,2025-01-24,6,144176.0,865056.0,2025,1,식품,식품
ORD-000840,2025-03-30,Daegu,Fashion,1,48570.0,0.0,2025-03-30,1,48570.0,48570.0,2025,3,패션,소비재
ORD-000841,2025-03-25,Busan,Food,5,274167.0,0.0,2025-03-25,5,274167.0,1370835.0,2025,3,식품,식품
ORD-000842,2025-03-19,Seoul,Beauty,8,47906.0,0.0,2025-03-19,8,47906.0,383248.0,2025,3,뷰티,소비재
ORD-000843,2025-04-23,Gwangju,Fashion,5,194493.0,0.0,2025-04-23,5,194493.0,972465.0,2025,4,패션,소비재
ORD-000844,2025-02-02,Busan,Food,2,190974.0,0.0,2025-02-02,2,190974.0,381948.0,2025,2,식품,식품
ORD-000845,2025-01-30,Gwangju,Electronics,3,128181.0,0.1,2025-01-30,3,128181.0,346088.7,2025,1,전자제품,내구재
ORD-000846,2025-04-01,Incheon,Fashion,7,188400.0,0.0,2025-04-01,7,188400.0,1318800.0,2025,4,패션,소비재
ORD-000847,2025-04-06,Incheon,Food,10,106566.0,0.0,2025-04-06,10,106566.0,1065660.0,2025,4,식품,식품
ORD-000848,2025-02-24,Gwangju,Food,7,51512.0,0.0,2025-02-24,7,51512.0,360584.0,2025,2,식품,식품
ORD-000849,2025-01-19,Busan,Food,1,94223.0,0.05,2025-01-19,1,94223.0,89511.85,2025,1,식품,식품
ORD-000850,2025-02-15,Unknown,Fashion,5,33335.0,0.15,2025-02-15,5,33335.0,141673.75,2025,2,패션,소비재
ORD-000851,2025-01-31,Gwangju,Beauty,3,26767.0,0.0,2025-01-31,3,26767.0,80301.0,2025,1,뷰티,소비재
ORD-000852,2025-03-05,Daegu,Fashion,1,238869.0,0.15,2025-03-05,1,238869.0,203038.65,2025,3,패션,소비재
ORD-000853,2025-03-04,Daegu,Beauty,10,33441.0,0.0,2025-03-04,10,33441.0,334410.0,2025,3,뷰티,소비재
ORD-000854,2025-04-18,Seoul,Electronics,2,121683.0,0.0,2025-04-18,2,121683.0,243366.0,2025,4,전자제품,내구재
ORD-000855,2025-03-14,Unknown,Fashion,8,137810.0,0.15,2025-03-14,8,137810.0,937108.0,2025,3,패션,소비재
ORD-000856,2025-02-20,Seoul,Beauty,7,204629.0,0.0,2025-02-20,7,204629.0,1432403.0,2025,2,뷰티,소비재
ORD-000857,2025-03-22,Seoul,Home,8,287839.0,0.1,2025-03-22,8,287839.0,2072440.8,2025,3,생활용품,내구재
ORD-000858,2025-03-01,Seoul,Home,4,171077.0,0.1,2025-03-01,4,171077.0,615877.2,2025,3,생활용품,내구재
ORD-000859,2025-02-15,Incheon,Beauty,4,138820.0,0.0,2025-02-15,4,138820.0,555280.0,2025,2,뷰티,소비재
ORD-000860,2025-02-19,Daegu,Food,10,96497.0,0.15,2025-02-19,10,96497.0,820224.5,2025,2,식품,식품
ORD-000861,2025-01-23,Gwangju,Fashion,16,283495.0,0.0,2025-01-23,975,283495.0,4535920.0,2025,1,패션,소비재
ORD-000862,2025-03-10,Daegu,Fashion,8,6840.0,0.0,2025-03-10,8,6840.0,54720.0,2025,3,패션,소비재
ORD-000863,2025-03-21,Busan,Home,7,212301.0,0.15,2025-03-21,7,212301.0,1263190.95,2025,3,생활용품,내구재
ORD-000864,2025-04-02,Seoul,Fashion,6,117881.0,0.05,2025-04-02,6,117881.0,671921.7,2025,4,패션,소비재
ORD-000865,2025-04-27,Busan,Food,8,22789.0,0.05,2025-04-27,8,22789.0,173196.4,2025,4,식품,식품
ORD-000866,2025-04-10,Daegu,Food,7,50920.0,0.0,2025-04-10,7,50920.0,356440.0,2025,4,식품,식품
ORD-000867,2025-04-01,Daegu,Food,16,88752.0,0.05,2025-04-01,882,88752.0,1349030.4,2025,4,식품,식품
ORD-000868,2025-01-27,Incheon,Home,1,33435.0,0.05,2025-01-27,1,33435.0,31763.25,2025,1,생활용품,내구재
ORD-000869,2025-01-04,Seoul,Electronics,8,36282.0,0.05,2025-01-04,8,36282.0,275743.2,2025,1,전자제품,내구재
ORD-000870,2025-03-24,Seoul,Home,2,277994.0,0.0,2025-03-24,2,277994.0,555988.0,2025,3,생활용품,내구재
ORD-000871,2025-03-19,Incheon,Food,3,15763.0,0.0,2025-03-19,3,15763.0,47289.0,2025,3,식품,식품
ORD-000872,2025-04-13,Unknown,Food,1,49403.0,0.15,2025-04-13,1,49403.0,41992.55,2025,4,식품,식품
ORD-000873,2025-01-22,Gwangju,Electronics,10,76360.0,0.15,2025-01-22,10,76360.0,649060.0,2025,1,전자제품,내구재
ORD-000874,2025-03-28,Unknown,Home,4,103272.0,0.15,2025-03-28,4,103272.0,351124.8,2025,3,생활용품,내구재
ORD-000875,2025-03-02,Incheon,Home,5,56424.0,0.0,2025-03-02,5,56424.0,282120.0,2025,3,생활용품,내구재
ORD-000876,2025-02-21,Gwangju,Home,7,6259.0,0.0,2025-02-21,7,6259.0,43813.0,2025,2,생활용품,내구재
ORD-000877,2025-04-04,Busan,Electronics,10,85187.0,0.15,2025-04-04,10,85187.0,724089.5,2025,4,전자제품,내구재
ORD-000878,2025-03-09,Daegu,Home,4,12231.0,0.15,2025-03-09,4,12231.0,41585.4,2025,3,생활용품,내구재
ORD-000879,2025-04-05,Daegu,Fashion,1,117892.0,0.0,2025-04-05,1,117892.0,117892.0,2025,4,패션,소비재
ORD-000880,2025-02-26,Busan,Fashion,4,140160.0,0.0,2025-02-26,4,140160.0,560640.0,2025,2,패션,소비재
ORD-000881,2025-04-06,Busan,Electronics,10,237322.0,0.0,2025-04-06,10,237322.0,2373220.0,2025,4,전자제품,내구재
ORD-000882,2025-01-19,Incheon,Electronics,6,72831.0,0.05,2025-01-19,6,72831.0,415136.7,2025,1,전자제품,내구재
ORD-000883,2025-01-18,Busan,Fashion,1,260578.0,0.0,2025-01-18,1,260578.0,260578.0,2025,1,패션,소비재
ORD-000884,2025-01-24,Seoul,Electronics,7,111199.0,0.0,2025-01-24,7,111199.0,778393.0,2025,1,전자제품,내구재
ORD-000885,2025-03-03,Incheon,Electronics,5,54290.0,0.0,2025-03-03,5,54290.0,271450.0,2025,3,전자제품,내구재
ORD-000886,2025-03-09,Busan,Beauty,2,292564.0,0.0,2025-03-09,2,292564.0,585128.0,2025,3,뷰티,소비재
ORD-000887,2025-02-26,Unknown,Beauty,1,199843.0,0.0,2025-02-26,1,199843.0,199843.0,2025,2,뷰티,소비재
ORD-000888,2025-01-28,Incheon,Electronics,9,207839.0,0.05,2025-01-28,9,207839.0,1777023.45,2025,1,전자제품,내구재
ORD-000889,2025-02-15,Incheon,Beauty,4,284363.0,0.0,2025-02-15,4,284363.0,1137452.0,2025,2,뷰티,소비재
ORD-000890,2025-04-24,Seoul,Fashion,1,231718.0,0.0,2025-04-24,1,231718.0,231718.0,2025,4,패션,소비재
ORD-000891,2025-02-01,Seoul,Beauty,1,95806.0,0.0,2025-02-01,1,95806.0,95806.0,2025,2,뷰티,소비재
ORD-000892,2025-04-22,Seoul,Electronics,4,30370.0,0.05,2025-04-22,4,30370.0,115406.0,2025,4,전자제품,내구재
ORD-000893,2025-03-17,Unknown,Fashion,5,104773.0,0.0,2025-03-17,5,104773.0,523865.0,2025,3,패션,소비재
ORD-000894,2025-02-10,Daegu,Home,10,45145.0,0.0,2025-02-10,10,45145.0,451450.0,2025,2,생활용품,내구재
ORD-000895,2025-02-03,Daegu,Electronics,10,256339.0,0.05,2025-02-03,10,256339.0,2435220.5,2025,2,전자제품,내구재
ORD-000896,2025-01-25,Daegu,Home,16,141453.0,0.05,2025-01-25,1412,141453.0,2150085.6,2025,1,생활용품,내구재
ORD-000897,2025-04-16,Gwangju,Home,5,149721.0,0.1,2025-04-16,5,149721.0,673744.5,2025,4,생활용품,내구재
ORD-000898,2025-01-04,Daegu,Fashion,9,282450.0,0.0,2025-01-04,9,282450.0,2542050.0,2025,1,패션,소비재
ORD-000899,2025-03-16,Seoul,Home,6,246085.0,0.05,2025-03-16,6,246085.0,1402684.5,2025,3,생활용품,내구재
ORD-000900,2025-03-31,Daegu,Beauty,3,159479.0,0.15,2025-03-31,3,159479.0,406671.45,2025,3,뷰티,소비재
ORD-000901,2025-04-09,Unknown,Home,8,126939.0,0.1,2025-04-09,8,126939.0,913960.8,2025,4,생활용품,내구재
ORD-000902,2025-02-06,Gwangju,Beauty,10,155857.0,0.0,2025-02-06,10,155857.0,1558570.0,2025,2,뷰티,소비재
ORD-000903,2025-03-01,Incheon,Home,5,274284.0,0.15,2025-03-01,5,274284.0,1165707.0,2025,3,생활용품,내구재
ORD-000904,2025-02-12,Busan,Home,6,153996.5,0.1,2025-02-12,6,153996.5,831581.1,2025,2,생활용품,내구재
ORD-000905,2025-03-25,Busan,Electronics,7,265072.0,0.05,2025-03-25,7,265072.0,1762728.8,2025,3,전자제품,내구재
ORD-000906,2025-02-02,Busan,Home,3,260258.0,0.05,2025-02-02,3,260258.0,741735.3,2025,2,생활용품,내구재
ORD-000907,2025-02-05,Daegu,Food,2,246885.0,0.0,2025-02-05,2,246885.0,493770.0,2025,2,식품,식품
ORD-000908,2025-01-07,Gwangju,Food,3,284592.0,0.0,2025-01-07,3,284592.0,853776.0,2025,1,식품,식품
ORD-000909,2025-03-07,Daegu,Beauty,5,92853.0,0.1,2025-03-07,5,92853.0,417838.5,2025,3,뷰티,소비재
ORD-000910,2025-04-17,Gwangju,Home,7,173874.0,0.0,2025-04-17,7,173874.0,1217118.0,2025,4,생활용품,내구재
ORD-000911,2025-04-27,Daegu,Beauty,2,12377.0,0.15,2025-04-27,2,12377.0,21040.9,2025,4,뷰티,소비재
ORD-000912,2025-01-25,Busan,Electronics,3,148476.0,0.0,2025-01-25,3,148476.0,445428.0,2025,1,전자제품,내구재
ORD-000913,2025-04-15,Busan,Fashion,16,171293.0,0.0,2025-04-15,985,171293.0,2740688.0,2025,4,패션,소비재
ORD-000914,2025-02-17,Incheon,Fashion,10,224786.0,0.15,2025-02-17,10,224786.0,1910681.0,2025,2,패션,소비재
ORD-000915,2025-01-11,Incheon,Home,2,283882.0,0.15,2025-01-11,2,283882.0,482599.4,2025,1,생활용품,내구재
ORD-000916,2025-03-12,Seoul,Fashion,3,29421.0,0.0,2025-03-12,3,29421.0,88263.0,2025,3,패션,소비재
ORD-000917,2025-04-22,Seoul,Home,5,148045.0,0.0,2025-04-22,5,148045.0,740225.0,2025,4,생활용품,내구재
ORD-000918,2025-03-11,Gwangju,Electronics,16,92597.0,0.05,2025-03-11,755,92597.0,1407474.4,2025,3,전자제품,내구재
ORD-000919,2025-01-11,Seoul,Food,10,150472.0,0.15,2025-01-11,10,150472.0,1279012.0,2025,1,식품,식품
ORD-000920,2025-03-12,Unknown,Food,9,8001.0,0.15,2025-03-12,9,8001.0,61207.65,2025,3,식품,식품
ORD-000921,2025-01-31,Daegu,Food,4,118942.0,0.05,2025-01-31,4,118942.0,451979.6,2025,1,식품,식품
ORD-000922,2025-03-28,Seoul,Food,6,81822.0,0.0,2025-03-28,6,81822.0,490932.0,2025,3,식품,식품
ORD-000923,2025-03-31,Daegu,Home,9,20155.0,0.0,2025-03-31,9,20155.0,181395.0,2025,3,생활용품,내구재
ORD-000924,2025-01-12,Daegu,Electronics,6,241527.0,0.05,2025-01-12,6,241527.0,1376703.9,2025,1,전자제품,내구재
ORD-000925,2025-01-20,Busan,Beauty,9,199066.0,0.15,2025-01-20,9,199066.0,1522854.9,2025,1,뷰티,소비재
ORD-000926,2025-04-01,Seoul,Electronics,4,30580.0,0.0,2025-04-01,4,30580.0,122320.0,2025,4,전자제품,내구재
ORD-000927,2025-02-11,Incheon,Home,5,47357.0,0.15,2025-02-11,5,47357.0,201267.25,2025,2,생활용품,내구재
ORD-000928,2025-03-04,Daegu,Beauty,3,222942.0,0.05,2025-03-04,3,222942.0,635384.7,2025,3,뷰티,소비재
ORD-000929,2025-03-07,Incheon,Home,6,214196.0,0.05,2025-03-07,6,214196.0,1220917.2,2025,3,생활용품,내구재
ORD-000930,2025-01-18,Daegu,Home,4,95114.0,0.0,2025-01-18,4,95114.0,380456.0,2025,1,생활용품,내구재
ORD-000931,2025-02-21,Gwangju,Home,7,40832.0,0.0,2025-02-21,7,40832.0,285824.0,2025,2,생활용품,내구재
ORD-000932,2025-04-03,Seoul,Beauty,8,197954.0,0.0,2025-04-03,8,197954.0,1583632.0,2025,4,뷰티,소비재
ORD-000933,2025-02-28,Daegu,Fashion,9,146226.0,0.0,2025-02-28,9,146226.0,1316034.0,2025,2,패션,소비재
ORD-000934,2025-04-02,Incheon,Fashion,5,258443.0,0.1,2025-04-02,5,258443.0,1162993.5,2025,4,패션,소비재
ORD-000935,2025-04-06,Gwangju,Beauty,6,44011.0,0.0,2025-04-06,6,44011.0,264066.0,2025,4,뷰티,소비재
ORD-000936,2025-01-20,Incheon,Beauty,4,274286.0,0.1,2025-01-20,4,274286.0,987429.6,2025,1,뷰티,소비재
ORD-000937,2025-03-21,Incheon,Home,8,215624.0,0.0,2025-03-21,8,215624.0,1724992.0,2025,3,생활용품,내구재
ORD-000938,2025-02-01,Gwangju,Home,9,137934.0,0.0,2025-02-01,9,137934.0,1241406.0,2025,2,생활용품,내구재
ORD-000939,2025-03-17,Seoul,Fashion,4,36014.0,0.1,2025-03-17,4,36014.0,129650.4,2025,3,패션,소비재
ORD-000940,2025-03-23,Seoul,Beauty,7,296006.0,0.0,2025-03-23,7,296006.0,2072042.0,2025,3,뷰티,소비재
ORD-000941,2025-02-06,Busan,Fashion,4,125619.0,0.0,2025-02-06,4,125619.0,502476.0,2025,2,패션,소비재
ORD-000942,2025-01-01,Seoul,Fashion,8,147114.0,0.1,2025-01-01,8,147114.0,1059220.8,2025,1,패션,소비재
ORD-000943,2025-04-24,Incheon,Beauty,4,151016.0,0.0,2025-04-24,4,151016.0,604064.0,2025,4,뷰티,소비재
ORD-000944,2025-01-06,Daegu,Beauty,5,85715.0,0.0,2025-01-06,5,85715.0,428575.0,2025,1,뷰티,소비재
ORD-000945,2025-02-23,Incheon,Fashion,6,151624.0,0.0,2025-02-23,6,151624.0,909744.0,2025,2,패션,소비재
ORD-000946,2025-02-08,Seoul,Home,10,13681.0,0.0,2025-02-08,10,13681.0,136810.0,2025,2,생활용품,내구재
ORD-000947,2025-04-08,Daegu,Home,7,153996.5,0.15,2025-04-08,7,153996.5,916279.18,2025,4,생활용품,내구재
ORD-000948,2025-03-07,Incheon,Fashion,3,244602.0,0.0,2025-03-07,3,244602.0,733806.0,2025,3,패션,소비재
ORD-000949,2025-02-03,Gwangju,Home,7,174217.0,0.05,2025-02-03,7,174217.0,1158543.05,2025,2,생활용품,내구재
ORD-000950,2025-04-22,Gwangju,Food,9,65452.0,0.0,2025-04-22,9,65452.0,589068.0,2025,4,식품,식품
ORD-000951,2025-01-21,Daegu,Beauty,6,265423.0,0.0,2025-01-21,6,265423.0,1592538.0,2025,1,뷰티,소비재
ORD-000952,2025-01-18,Incheon,Home,10,220394.0,0.15,2025-01-18,10,220394.0,1873349.0,2025,1,생활용품,내구재
ORD-000953,2025-01-06,Daegu,Home,7,292579.0,0.0,2025-01-06,7,292579.0,2048053.0,2025,1,생활용품,내구재
ORD-000954,2025-03-26,Incheon,Food,9,150472.0,0.1,2025-03-26,9,150472.0,1218823.2,2025,3,식품,식품
ORD-000955,2025-01-26,Gwangju,Home,8,182093.0,0.0,2025-01-26,8,182093.0,1456744.0,2025,1,생활용품,내구재
ORD-000956,2025-01-18,Incheon,Fashion,3,104890.0,0.0,2025-01-18,3,104890.0,314670.0,2025,1,패션,소비재
ORD-000957,2025-01-11,Incheon,Beauty,10,72421.0,0.15,2025-01-11,10,72421.0,615578.5,2025,1,뷰티,소비재
ORD-000958,2025-01-27,Gwangju,Beauty,8,240607.0,0.15,2025-01-27,8,240607.0,1636127.6,2025,1,뷰티,소비재
ORD-000959,2025-02-03,Busan,Home,4,192990.0,0.05,2025-02-03,4,192990.0,733362.0,2025,2,생활용품,내구재
ORD-000960,2025-02-24,Seoul,Home,3,90199.0,0.1,2025-02-24,3,90199.0,243537.3,2025,2,생활용품,내구재
ORD-000961,2025-04-17,Incheon,Home,6,287818.0,0.0,2025-04-17,6,287818.0,1726908.0,2025,4,생활용품,내구재
ORD-000962,2025-02-09,Seoul,Home,3,184106.0,0.0,2025-02-09,3,184106.0,552318.0,2025,2,생활용품,내구재
ORD-000963,2025-05-01,Busan,Beauty,7,44782.0,0.0,2025-05-01,7,44782.0,313474.0,2025,5,뷰티,소비재
ORD-000964,2025-01-29,Busan,Fashion,4,103722.0,0.15,2025-01-29,4,103722.0,352654.8,2025,1,패션,소비재
ORD-000965,2025-01-22,Gwangju,Fashion,9,26423.0,0.05,2025-01-22,9,26423.0,225916.65,2025,1,패션,소비재
ORD-000966,2025-01-23,Busan,Home,8,22490.0,0.0,2025-01-23,8,22490.0,179920.0,2025,1,생활용품,내구재
ORD-000967,2025-04-22,Busan,Beauty,3,109858.0,0.1,2025-04-22,3,109858.0,296616.6,2025,4,뷰티,소비재
ORD-000968,2025-02-20,Unknown,Fashion,9,185327.0,0.0,2025-02-20,9,185327.0,1667943.0,2025,2,패션,소비재
ORD-000969,2025-04-18,Gwangju,Food,9,289317.0,0.1,2025-04-18,9,289317.0,2343467.7,2025,4,식품,식품
ORD-000970,2025-01-17,Gwangju,Fashion,7,254543.0,0.05,2025-01-17,7,254543.0,1692710.95,2025,1,패션,소비재
ORD-000971,2025-01-30,Busan,Home,8,167293.0,0.0,2025-01-30,8,167293.0,1338344.0,2025,1,생활용품,내구재
ORD-000972,2025-02-12,Busan,Electronics,6,205624.0,0.05,2025-02-12,6,205624.0,1172056.8,2025,2,전자제품,내구재
ORD-000973,2025-02-27,Incheon,Home,8,154735.0,0.0,2025-02-27,8,154735.0,1237880.0,2025,2,생활용품,내구재
ORD-000974,2025-02-15,Seoul,Electronics,3,133820.0,0.1,2025-02-15,3,133820.0,361314.0,2025,2,전자제품,내구재
ORD-000975,2025-01-17,Daegu,Home,7,36852.0,0.0,2025-01-17,7,36852.0,257964.0,2025,1,생활용품,내구재
ORD-000976,2025-01-12,Incheon,Home,4,153996.5,0.0,2025-01-12,4,153996.5,615986.0,2025,1,생활용품,내구재
ORD-000977,2025-02-13,Incheon,Food,8,283023.0,0.0,2025-02-13,8,283023.0,2264184.0,2025,2,식품,식품
ORD-000978,2025-04-12,Busan,Electronics,1,80610.0,0.0,2025-04-12,1,80610.0,80610.0,2025,4,전자제품,내구재
ORD-000979,2025-03-08,Gwangju,Electronics,4,100160.0,0.15,2025-03-08,4,100160.0,340544.0,2025,3,전자제품,내구재
ORD-000980,2025-04-07,Incheon,Beauty,7,105499.0,0.05,2025-04-07,7,105499.0,701568.35,2025,4,뷰티,소비재
ORD-000981,2025-04-07,Incheon,Fashion,7,262244.0,0.0,2025-04-07,7,262244.0,1835708.0,2025,4,패션,소비재
ORD-000982,2025-04-01,Busan,Food,4,76757.0,0.15,2025-04-01,4,76757.0,260973.8,2025,4,식품,식품
ORD-000983,2025-02-17,Gwangju,Food,10,66771.0,0.0,2025-02-17,10,66771.0,667710.0,2025,2,식품,식품
ORD-000984,2025-01-21,Seoul,Home,9,117434.0,0.0,2025-01-21,9,117434.0,1056906.0,2025,1,생활용품,내구재
ORD-000985,2025-01-16,Gwangju,Electronics,8,187779.0,0.0,2025-01-16,8,187779.0,1502232.0,2025,1,전자제품,내구재
ORD-000986,2025-02-13,Busan,Home,7,29513.0,0.0,2025-02-13,7,29513.0,206591.0,2025,2,생활용품,내구재
ORD-000987,2025-04-09,Busan,Home,4,77620.0,0.1,2025-04-09,4,77620.0,279432.0,2025,4,생활용품,내구재
ORD-000988,2025-03-20,Seoul,Electronics,1,259799.0,0.0,2025-03-20,1,259799.0,259799.0,2025,3,전자제품,내구재
ORD-000989,2025-01-06,Busan,Beauty,10,163353.0,0.0,2025-01-06,10,163353.0,1633530.0,2025,1,뷰티,소비재
ORD-000990,2025-03-13,Daegu,Electronics,3,20773.0,0.0,2025-03-13,3,20773.0,62319.0,2025,3,전자제품,내구재
ORD-000991,2025-02-05,Busan,Home,4,237581.0,0.05,2025-02-05,4,237581.0,902807.8,2025,2,생활용품,내구재
ORD-000992,2025-04-21,Unknown,Beauty,8,247849.0,0.0,2025-04-21,8,247849.0,1982792.0,2025,4,뷰티,소비재
ORD-000993,2025-04-17,Daegu,Beauty,1,86935.0,0.0,2025-04-17,1,86935.0,86935.0,2025,4,뷰티,소비재
ORD-000994,2025-03-07,Incheon,Fashion,9,184016.0,0.15,2025-03-07,9,184016.0,1407722.4,2025,3,패션,소비재
ORD-000995,2025-01-18,Busan,Fashion,4,266156.0,0.15,2025-01-18,4,266156.0,904930.4,2025,1,패션,소비재
ORD-000996,2025-01-14,Incheon,Electronics,3,278582.0,0.0,2025-01-14,3,278582.0,835746.0,2025,1,전자제품,내구재
ORD-000997,2025-02-17,Seoul,Fashion,10,115670.0,0.0,2025-02-17,10,115670.0,1156700.0,2025,2,패션,소비재
ORD-000998,2025-04-05,Seoul,Beauty,4,249831.0,0.05,2025-04-05,4,249831.0,949357.8,2025,4,뷰티,소비재
ORD-000999,2025-03-08,Seoul,Beauty,4,165747.0,0.1,2025-03-08,4,165747.0,596689.2,2025,3,뷰티,소비재
ORD-001000,2025-02-01,Busan,Food,5,12279.0,0.15,2025-02-01,5,12279.0,52185.75,2025,2,식품,식품
ORD-001001,2025-02-25,Seoul,Electronics,10,98472.0,0.0,2025-02-25,10,98472.0,984720.0,2025,2,전자제품,내구재
ORD-001002,2025-03-26,Seoul,Electronics,9,96874.0,0.15,2025-03-26,9,96874.0,741086.1,2025,3,전자제품,내구재
ORD-001003,2025-03-19,Daegu,Beauty,2,168257.0,0.1,2025-03-19,2,168257.0,302862.6,2025,3,뷰티,소비재
ORD-001004,2025-02-24,Incheon,Beauty,4,96622.0,0.0,2025-02-24,4,96622.0,386488.0,2025,2,뷰티,소비재
ORD-001005,2025-03-04,Busan,Fashion,4,30467.0,0.1,2025-03-04,4,30467.0,109681.2,2025,3,패션,소비재
ORD-001006,2025-01-07,Unknown,Food,4,106667.0,0.05,2025-01-07,4,106667.0,405334.6,2025,1,식품,식품
ORD-001007,2025-03-28,Busan,Electronics,2,143345.0,0.05,2025-03-28,2,143345.0,272355.5,2025,3,전자제품,내구재
ORD-001008,2025-02-25,Seoul,Beauty,3,65577.0,0.0,2025-02-25,3,65577.0,196731.0,2025,2,뷰티,소비재
ORD-001009,2025-01-29,Daegu,Electronics,3,165856.0,0.05,2025-01-29,3,165856.0,472689.6,2025,1,전자제품,내구재
